Age,Sexe,Taux_presence,Nombre_retards,Note_moyenne,Situation_familiale,Abandon
21,Homme,76.68154775178493,4,11.962777874508765,Célibataire,0
21,Homme,80.13882923701222,3,13.811074938223038,Célibataire,0
17,Homme,83.90151227368897,3,12.054995106852974,Célibataire,0
19,Homme,92.66233291578324,0,15.568054515659854,Enfants à charge,0
20,Homme,86.66082681120501,2,13.835150793204678,Enfants à charge,0
18,Homme,87.46141322720891,4,13.23572570311164,Célibataire,0
22,Femme,76.2358448892355,3,12.970633054251284,Célibataire,0
24,Femme,77.95396728317816,5,12.822109247033731,Marié,0
23,Femme,99.3898001468105,1,15.011979226033148,Célibataire,0
20,Homme,79.11839172189403,3,12.335598174426181,Célibataire,0
23,Femme,98.24966601645836,0,16.26866158505282,Célibataire,0
21,Homme,83.05551040895307,3,12.835319813320377,Célibataire,0
20,Homme,85.01830348914804,2,14.187766855660003,Marié,0
19,Homme,93.56292128183944,3,14.965630210186191,Enfants à charge,0
20,Homme,95.17513937550925,0,17.3588321466824,Célibataire,0
20,Femme,84.1134995177673,2,11.936745791735305,Célibataire,0
21,Homme,81.89405557182769,2,13.011672346026755,Célibataire,0
21,Femme,84.55263641182229,4,12.224392950261151,Célibataire,0
21,Homme,87.70366022585695,1,14.809656489317588,Divorcé,0
21,Femme,92.13042949495804,1,13.252392534198162,Marié,0
23,Femme,85.03383887195321,3,13.751388541017867,Marié,0
22,Femme,89.95109038418524,1,13.912615126279446,Marié,0
18,Femme,98.10687785816752,0,15.231869812604115,Enfants à charge,0
15,Femme,88.05047689811828,2,12.611073331177055,Enfants à charge,0
22,Femme,87.49322284803823,3,13.308907481004729,Célibataire,0
18,Homme,72.84871339927946,6,12.061807540182846,Célibataire,1
20,Femme,63.95415890536749,6,9.617935152275644,Marié,1
18,Homme,88.10700583384134,2,14.693731292950675,Célibataire,0
17,Femme,84.24140614975302,2,15.150852744429226,Divorcé,0
22,Homme,80.88173860068207,2,13.246016374924887,Marié,0
22,Femme,86.94824163349075,2,13.333436672961271,Divorcé,0
19,Femme,84.51677016642473,4,13.594767740146498,Célibataire,0
15,Homme,94.02224200507119,0,14.809040154446388,Enfants à charge,0
19,Femme,85.68888694607182,2,13.198910358613603,Célibataire,0
21,Femme,79.02461371943866,3,10.983799258296814,Divorcé,0
18,Femme,92.9213299116743,2,15.714456977835537,Célibataire,0
21,Homme,83.26295140043038,3,12.753440134415118,Marié,0
20,Femme,89.21229346937845,1,14.61394226622263,Marié,0
22,Homme,81.18071435045759,2,11.991145223961999,Célibataire,0
21,Femme,79.80138491602051,4,12.856155367118548,Célibataire,0
19,Femme,85.67334584148557,1,13.139060638087752,Divorcé,0
23,Homme,85.10262914834948,3,13.273685650550597,Célibataire,0
20,Femme,88.83861628293467,3,14.853618473679326,Marié,0
20,Femme,82.85083397352206,2,14.068384408260837,Célibataire,0
19,Homme,70.30912172983682,4,10.974338186958581,Enfants à charge,0
20,Femme,81.53780893129289,5,10.712540306987215,Marié,0
19,Homme,91.35054773715052,1,17.74539273063322,Célibataire,0
20,Homme,82.62099136605515,4,14.589007675181408,Célibataire,0
24,Homme,83.02893277988362,3,13.82701474187084,Marié,0
18,Femme,92.8910120472475,1,14.230448025496155,Célibataire,0
17,Homme,79.30421418192861,4,12.232039965587328,Célibataire,0
23,Homme,72.6575742540568,4,10.805215708332002,Marié,1
20,Femme,83.71495104379605,3,14.471098595665795,Célibataire,0
19,Homme,81.1266083900101,3,13.08149414935335,Célibataire,0
23,Femme,77.27002944197397,3,11.456340557936263,Marié,0
19,Femme,83.59697235281047,3,12.718790753796789,Célibataire,0
24,Femme,88.93204517797427,1,15.510994919266047,Célibataire,0
22,Femme,84.92569150745747,2,15.188951572939098,Célibataire,0
20,Homme,87.4558485814899,1,15.696708850709731,Marié,0
25,Homme,99.50726158812338,1,16.733121303272487,Marié,0
19,Homme,82.25696910753949,4,12.535920497328286,Marié,0
22,Homme,87.22678907715736,3,10.492504536244486,Célibataire,0
21,Homme,80.92629309920693,3,13.086103988689262,Célibataire,0
23,Femme,78.22912224090422,2,12.582539577291532,Célibataire,0
24,Homme,80.32073877265785,5,12.438092912220032,Célibataire,0
21,Homme,81.1699314278265,3,12.879387061207181,Enfants à charge,0
19,Homme,87.875806380377,1,12.905108795107395,Célibataire,0
21,Femme,100.0,0,16.807408556851186,Célibataire,0
19,Femme,79.27165250979328,5,12.772964190500844,Célibataire,0
25,Homme,81.6669975550763,3,13.582388415321105,Marié,0
21,Femme,84.49501589511001,4,14.070829387839888,Marié,0
20,Homme,88.16639078967798,3,14.47901026337332,Marié,0
21,Homme,87.10840649563828,1,13.706231562806831,Enfants à charge,0
18,Femme,95.27276635158493,0,15.47007810482165,Célibataire,0
19,Femme,65.58886343571834,7,9.779454382611128,Célibataire,1
23,Homme,65.90456103843462,4,10.443383604871812,Célibataire,1
19,Homme,81.0329746239188,3,13.80316384955955,Marié,0
18,Femme,93.77840150034967,0,15.960428978074942,Marié,0
22,Homme,72.47481574715523,5,13.198565801643237,Marié,0
23,Femme,60.938941282449946,7,11.197310172252164,Marié,1
22,Homme,89.56943524975367,1,14.565064870076975,Marié,0
22,Femme,86.94925778962171,2,10.055733119983888,Enfants à charge,0
19,Homme,76.27833274560456,3,13.328582377967951,Marié,0
18,Homme,77.11568319423256,6,11.07697614014783,Marié,0
24,Femme,77.2420502429226,6,10.834823614607384,Célibataire,0
20,Homme,85.88428253979153,1,13.534197105979363,Marié,0
20,Homme,79.98947779053594,5,11.801778621765784,Enfants à charge,0
23,Femme,88.95251135180416,1,15.005146512876017,Célibataire,0
22,Homme,62.162986696764875,7,7.615012225388506,Marié,1
21,Homme,78.1451850789776,4,11.094057016055038,Marié,0
25,Homme,75.99156831271159,4,12.191893801104154,Célibataire,0
19,Femme,82.94927457302006,4,13.515335216366317,Marié,0
22,Femme,80.69561793207889,3,13.395884334747846,Célibataire,0
21,Femme,91.38275023916613,1,13.970376256941622,Divorcé,0
21,Homme,70.12530582671954,4,9.990530224741692,Enfants à charge,0
24,Homme,85.36393181064602,2,13.147954937808985,Célibataire,0
22,Homme,89.46669138569365,0,14.909876460138772,Célibataire,0
22,Homme,99.85317949249564,0,17.713454293146896,Marié,0
23,Femme,81.1458722312522,2,10.97444364891708,Célibataire,0
20,Homme,87.59566883482013,2,13.768621568264653,Célibataire,0
19,Homme,70.56909765950108,7,9.102686207899959,Marié,1
18,Homme,65.86435036549581,8,7.877409877470882,Célibataire,1
17,Femme,91.7581950062536,1,15.780685896282858,Célibataire,0
25,Homme,84.95551765081544,2,14.137952222121655,Enfants à charge,0
18,Homme,94.42810151838738,2,15.463648743705368,Enfants à charge,0
20,Homme,74.012776888242,5,12.272942372967293,Marié,0
20,Homme,89.15921711623002,1,13.944163670668368,Enfants à charge,0
21,Homme,99.95054272435083,0,15.809943892319094,Célibataire,0
22,Femme,88.35764486685812,2,16.28937734675129,Célibataire,0
22,Homme,87.21265204472839,3,13.485326752449684,Célibataire,0
19,Homme,85.0684486465948,2,14.34539941004331,Marié,0
20,Homme,72.4329483429927,5,11.12132379241222,Enfants à charge,1
21,Homme,95.84458348568279,0,13.778428992774003,Marié,0
20,Homme,80.11313888155948,3,10.622341828432653,Enfants à charge,0
24,Homme,89.03586605106413,0,14.026395687719715,Marié,0
21,Homme,72.49572554742997,5,12.180460083784485,Célibataire,1
22,Homme,75.56432268393776,5,12.372940059226668,Célibataire,0
22,Homme,96.48069919377788,0,16.636182043290717,Célibataire,0
23,Homme,82.22158168833725,3,11.996191074314272,Célibataire,0
21,Femme,96.62620380834036,0,17.359803061373366,Marié,0
18,Femme,84.37415472753186,3,12.341229908943395,Célibataire,0
21,Femme,70.26481781633714,5,11.00254707112054,Marié,0
19,Femme,92.13654079785377,0,15.06012882977033,Marié,0
19,Homme,80.28086145795514,5,12.118255398378684,Célibataire,0
22,Femme,90.58951050813634,2,15.777018714516057,Célibataire,0
23,Femme,85.20168694032066,2,12.925142520882137,Célibataire,0
21,Homme,72.65505417645704,5,9.798652870756628,Célibataire,1
21,Femme,86.31435812296455,3,13.617149204651101,Enfants à charge,0
24,Femme,100.0,0,15.850173265713474,Célibataire,0
21,Homme,88.94389166811567,0,17.968966669299995,Marié,0
26,Homme,84.5398579759563,4,13.807486172833418,Enfants à charge,0
22,Homme,93.60274721565519,0,14.881071507129652,Enfants à charge,0
17,Femme,86.6853477216249,2,12.796690589056647,Enfants à charge,0
22,Femme,86.67627384210236,5,11.37115266574657,Célibataire,0
21,Homme,76.26699862272719,5,10.664830707671644,Célibataire,0
23,Homme,86.87078420631678,2,13.995559402706649,Célibataire,0
22,Femme,93.28354733133555,0,16.669860751295104,Célibataire,0
20,Homme,78.3115027831998,5,13.118414559867889,Enfants à charge,0
18,Femme,96.39596656997558,0,15.938489817142719,Marié,0
20,Homme,84.266351806839,2,13.166785105323365,Célibataire,0
19,Homme,77.89784390769168,4,12.403488942565906,Célibataire,0
19,Femme,92.98105661536195,2,14.278520494819716,Célibataire,0
22,Homme,82.70564611409385,4,14.574210912877952,Marié,0
24,Homme,91.07611909988886,1,14.522227683708248,Marié,0
21,Homme,82.6659309419317,3,12.963551783043028,Enfants à charge,0
18,Femme,84.52139085176077,2,11.312386202743447,Enfants à charge,0
21,Homme,88.94848163467434,2,13.996837398678387,Célibataire,0
23,Homme,87.32717646072005,2,14.785560607072949,Célibataire,0
19,Homme,69.03574575638609,7,9.137639286419368,Célibataire,1
20,Homme,76.03005007924486,5,10.903787177393916,Célibataire,0
21,Homme,92.43527987832653,2,15.508002999482642,Enfants à charge,0
19,Homme,83.94290728878762,2,11.96477886980009,Marié,0
22,Femme,80.81014957782862,4,13.629323444216212,Marié,0
20,Femme,74.1314078779402,5,10.837567291517928,Célibataire,1
21,Homme,76.36210942979321,3,11.715748193977777,Célibataire,0
19,Femme,68.82561088030442,5,9.449963226920069,Célibataire,1
20,Femme,84.18975425038774,3,13.656509397986044,Marié,0
22,Homme,80.21249935535162,4,14.941746888332123,Marié,0
20,Femme,77.26729687211748,4,12.821591770278255,Célibataire,0
24,Femme,84.45501259865638,1,12.853966627857922,Marié,0
20,Femme,87.9117650468219,2,15.172385342514762,Enfants à charge,0
21,Femme,100.0,0,15.93332045406575,Célibataire,0
22,Femme,72.90493264349429,5,12.560224877951702,Marié,1
18,Femme,94.27504834640418,2,15.79793365412499,Célibataire,0
17,Femme,92.78481248812058,2,11.824580307746352,Marié,0
17,Femme,78.7672580849864,3,11.461009079792932,Marié,0
23,Homme,86.62588763668825,2,14.788268368338626,Divorcé,0
19,Homme,81.33893400529908,2,13.20249737293988,Célibataire,0
26,Femme,86.48550864334992,3,12.599070348794637,Célibataire,0
19,Femme,97.0730481072364,2,14.777367700591647,Célibataire,0
21,Homme,89.8448498610505,1,12.620490859068196,Célibataire,0
24,Femme,89.06886698586753,1,14.321956760353734,Marié,0
25,Femme,81.55752544036287,5,14.694318542070196,Enfants à charge,0
25,Homme,73.12754668060532,5,12.024065392823124,Célibataire,0
23,Homme,83.33225431567674,3,15.340255148539935,Célibataire,0
23,Homme,94.65286523891132,0,16.330326875626678,Célibataire,0
22,Femme,72.78265714728282,6,11.994877915445116,Célibataire,1
22,Femme,76.55928505458644,3,14.107971445932991,Célibataire,0
19,Homme,86.01014188987254,1,14.32878454282311,Célibataire,0
19,Homme,77.1227617212219,4,11.831186936676405,Marié,0
20,Femme,78.6598124230783,3,13.481629380083756,Célibataire,0
20,Homme,81.61121134617458,3,14.345521939048073,Marié,0
20,Femme,74.0750607664788,3,11.28129447225961,Marié,1
22,Femme,77.20702523026905,5,11.10948470220033,Célibataire,0
22,Homme,90.62742333429847,3,14.38296953257565,Marié,0
21,Homme,74.54104174215229,3,12.662655128254507,Marié,0
23,Femme,72.2170229240413,6,11.680644487267756,Marié,1
18,Homme,79.95980016372884,3,11.219802424371727,Célibataire,0
20,Homme,90.85564402007877,2,16.389952670075136,Célibataire,0
19,Homme,83.42462553602488,3,12.522528901006881,Enfants à charge,0
17,Homme,81.28335137507506,3,12.57743770937268,Marié,0
20,Femme,85.35487038012485,2,12.750576197030908,Célibataire,0
20,Femme,71.03434053712279,7,13.203479916505504,Célibataire,1
24,Femme,88.95764523020026,0,14.835717454818006,Célibataire,0
22,Femme,88.06748025122916,2,13.209146957002808,Célibataire,0
18,Homme,81.72553220723422,4,13.572753381047578,Marié,0
24,Homme,93.04739609437134,2,15.576245193465734,Célibataire,0
23,Femme,75.98003120837569,7,11.05927765767647,Célibataire,0
22,Femme,94.02327194602856,0,16.194097504687665,Marié,0
20,Homme,86.235949324762,3,12.760100437883438,Célibataire,0
19,Femme,82.30757928097461,3,12.50321861719694,Marié,0
20,Femme,84.84101091705351,4,11.165934982991962,Marié,0
23,Homme,84.14188187351246,3,11.947331196807307,Célibataire,0
24,Femme,94.76226317134174,0,17.27197028137195,Marié,0
24,Homme,76.38656698023189,6,13.149413674757097,Marié,0
20,Homme,78.89984608682721,3,12.550765561673046,Célibataire,0
18,Femme,93.29042313657983,0,16.906494917676813,Célibataire,0
21,Homme,80.23572051852912,3,12.525283591171062,Marié,0
17,Femme,92.20426461865273,2,14.437229390230002,Enfants à charge,0
21,Homme,98.59548786406968,1,15.89583382807601,Marié,0
20,Femme,81.78563978446694,3,12.792924372346477,Célibataire,0
20,Femme,90.45089861260244,3,14.002438468330187,Marié,0
17,Femme,75.77046174928114,3,13.158967369541724,Célibataire,0
22,Homme,91.03786638454247,1,14.855815611637574,Marié,0
19,Homme,86.59539188789414,2,14.551790547617925,Marié,0
18,Femme,88.78430625728173,2,15.19902646386959,Marié,0
15,Homme,79.83542342371683,4,12.813499309212258,Enfants à charge,0
20,Femme,71.71133267546261,6,9.836428575411151,Marié,1
24,Femme,89.02601651799604,1,13.051036588735368,Marié,0
24,Homme,68.49277478016437,6,10.472696851831962,Célibataire,1
20,Femme,82.46119606205973,3,12.847923104484025,Enfants à charge,0
19,Homme,92.52945493135975,0,15.216809668624084,Enfants à charge,0
21,Femme,86.53518188698429,2,13.814223243799056,Célibataire,0
19,Homme,100.0,0,18.833573660166568,Célibataire,0
21,Femme,93.20087322065419,1,13.69990472745679,Célibataire,0
22,Femme,79.76881289339539,4,10.425375664188183,Marié,0
23,Homme,85.21850703881151,3,13.765152889341335,Marié,0
20,Femme,84.62103437964451,2,13.166732602358481,Célibataire,0
20,Femme,72.34258589323099,6,11.217455753714598,Enfants à charge,1
19,Homme,77.47680866812517,3,12.855404322502777,Célibataire,0
19,Femme,80.51391274416112,3,14.011191606803065,Marié,0
20,Homme,68.71023597715251,9,8.249309576188937,Célibataire,1
21,Femme,85.37994774601314,1,13.300274264044809,Célibataire,0
22,Homme,83.00742524277567,2,13.729875045297113,Célibataire,0
19,Femme,71.6168487895074,6,11.562990914113337,Célibataire,1
23,Femme,88.23370292221865,0,16.678504988621185,Marié,0
20,Femme,90.72698195752767,1,15.614751264743017,Marié,0
20,Homme,86.81627583091911,4,13.41565277875159,Célibataire,0
19,Homme,82.40745459832824,1,12.520682436806576,Célibataire,0
16,Homme,89.73153721401484,0,14.145440729383205,Célibataire,0
22,Homme,90.44176288381352,0,14.223561609614922,Marié,0
22,Femme,87.45922855775751,3,14.424117912177389,Marié,0
20,Femme,78.40310199652191,5,12.267462745064117,Célibataire,0
21,Homme,87.21280612408944,2,12.608271347771238,Marié,0
22,Homme,94.56384520660383,1,14.798675311900142,Célibataire,0
17,Homme,80.22696753110615,5,13.161592683117345,Enfants à charge,0
19,Femme,100.0,1,16.40166235497406,Enfants à charge,0
22,Homme,80.79495252811692,3,13.337887495230309,Marié,0
18,Homme,85.2592561067211,0,14.421810126065427,Enfants à charge,0
21,Femme,79.62011523194931,3,14.219448019401257,Enfants à charge,0
18,Femme,86.78616668736208,2,14.103968066928683,Enfants à charge,0
21,Homme,71.06222645891779,5,10.52331117096697,Marié,1
20,Femme,80.63166560946622,3,11.828994800286372,Célibataire,0
17,Homme,76.26303039721147,5,11.93906401779143,Célibataire,0
23,Femme,86.08270678313832,4,10.921702002695662,Célibataire,0
19,Homme,92.95557900407125,1,14.809047848777977,Marié,0
19,Homme,90.16804949691641,3,13.969367564616118,Célibataire,0
21,Homme,66.02672511312886,7,8.389537913352049,Célibataire,1
23,Homme,100.0,0,15.321734161344004,Célibataire,0
18,Femme,87.36223952496695,3,14.563993458893284,Célibataire,0
21,Femme,78.788006876056,4,12.498912780483362,Marié,0
21,Femme,86.25702335192753,4,13.490341836496457,Enfants à charge,0
22,Femme,86.40951858002154,1,14.317775320935255,Marié,0
21,Homme,79.6652102643875,3,12.692409127607048,Marié,0
20,Homme,86.58333333873661,2,15.080362563668807,Marié,0
19,Femme,80.14022169903754,4,12.59446243655928,Célibataire,0
21,Femme,81.76510405847982,4,11.256552494953223,Célibataire,0
18,Femme,79.50976691395933,4,14.006595001968307,Enfants à charge,0
15,Femme,73.53862968208279,3,12.051134719641263,Célibataire,0
21,Femme,86.16669176172307,3,12.985750033463393,Célibataire,0
22,Homme,89.68239549213071,2,13.048957605524588,Marié,0
16,Homme,89.11906876861097,0,15.013774536249691,Célibataire,0
18,Homme,91.55940202108188,1,14.666738298187909,Célibataire,0
22,Femme,87.59472168011895,0,15.963355038050253,Célibataire,0
25,Femme,80.73819601426477,3,12.41482212147289,Célibataire,0
21,Femme,91.71731091544952,0,14.17021584763496,Célibataire,0
19,Femme,74.13985968126453,5,12.266775170425607,Célibataire,1
20,Homme,77.79462893990016,4,13.044476233701856,Marié,0
23,Homme,77.28639942861405,3,12.411611281902303,Enfants à charge,0
19,Femme,93.64044847311447,2,15.57242431864208,Célibataire,0
19,Homme,92.54230811312061,0,15.093659096225855,Enfants à charge,0
20,Homme,88.89844189635996,2,14.41863138546324,Célibataire,0
19,Femme,93.57543892169437,0,16.451306720818078,Célibataire,0
21,Femme,77.9657377407041,4,12.770178995127118,Célibataire,0
24,Femme,87.78876095888785,2,13.849039705500552,Marié,0
21,Femme,83.99860457293468,3,14.602153231866353,Célibataire,0
20,Femme,91.77505683107931,2,12.251403151870385,Marié,0
20,Femme,84.07820613958242,3,15.313804232359299,Marié,0
17,Homme,81.92045689271936,3,11.232109439017169,Marié,0
22,Homme,89.32726814848792,1,13.821997397500892,Marié,0
20,Femme,92.00935333752986,1,14.810485465434411,Enfants à charge,1
20,Homme,79.65323844122558,4,12.251505095455675,Célibataire,0
27,Femme,84.511394629181,2,14.533120234403704,Célibataire,0
21,Femme,76.53247493086678,2,11.272034621019783,Marié,0
19,Femme,65.01551186005648,7,9.863093596491534,Marié,1
20,Femme,86.60367705130983,3,13.06233945947672,Célibataire,0
23,Homme,89.87124285003705,1,14.825827406842974,Célibataire,0
21,Femme,87.0965344726938,1,14.049707911106195,Célibataire,0
18,Homme,69.40350625796506,7,10.353461591377737,Célibataire,0
22,Femme,82.1932045593882,4,12.229055851443885,Célibataire,0
19,Femme,67.25321791959135,6,9.62791873784262,Enfants à charge,1
24,Femme,95.95760886123348,0,15.93091384321245,Marié,0
23,Homme,76.31156334305531,3,13.040450007214341,Célibataire,0
20,Femme,95.04322887567918,2,14.508204997154028,Marié,0
23,Femme,92.56695714947317,1,14.066276027848067,Enfants à charge,1
21,Femme,77.7952771797115,3,12.932751742628563,Célibataire,0
22,Homme,75.93772038985804,5,11.608154165421016,Célibataire,0
21,Homme,87.8029617310907,1,15.050942393649558,Marié,0
19,Homme,78.24540770253543,5,11.081013942009166,Marié,0
19,Femme,85.81987713726566,4,11.543542645166418,Célibataire,0
23,Homme,81.13737927354465,3,12.287602809205364,Divorcé,0
20,Femme,70.75073268427494,5,10.096257293376224,Célibataire,0
20,Homme,67.15625584700433,3,10.64464997697035,Célibataire,1
19,Homme,86.81347398795678,1,13.43517588392313,Célibataire,0
21,Femme,80.507538029355,2,13.6671476557397,Célibataire,0
25,Homme,80.57528146468694,4,12.248141957280524,Marié,0
18,Femme,90.56691071275029,1,14.785511105686444,Divorcé,0
21,Femme,94.38753821305956,0,15.565765290399877,Célibataire,0
23,Homme,82.81964222910553,3,13.267901426778016,Divorcé,0
20,Femme,82.2752103447211,4,12.767152441253192,Enfants à charge,0
21,Femme,89.00114426491108,2,14.710772330146975,Célibataire,0
18,Homme,74.1445154424034,3,10.976022182534704,Marié,0
21,Homme,86.78522443798158,2,15.267201592351121,Célibataire,0
20,Femme,89.41508777457723,0,14.425725782818049,Marié,0
22,Homme,90.44184166734104,2,13.104727112202474,Célibataire,0
23,Femme,69.50597837998028,6,10.663970113988814,Marié,0
26,Femme,78.90915784152847,3,11.635193193781785,Célibataire,0
22,Homme,77.97389397741227,3,13.011418631120716,Enfants à charge,0
21,Homme,85.7990956352737,2,15.929469921333434,Enfants à charge,0
21,Homme,88.84595663814387,0,13.79032140416373,Célibataire,0
20,Homme,96.97368325956785,0,16.128424822159165,Célibataire,0
21,Femme,81.04027615705542,3,11.050535834853685,Célibataire,0
20,Femme,81.01942001352629,4,13.056818231470288,Marié,0
21,Homme,94.19737615102997,0,14.493892622854805,Célibataire,0
23,Homme,87.37261550824245,1,13.531057707801885,Marié,0
18,Femme,95.1412120895038,0,14.419895323585742,Célibataire,0
23,Femme,87.3098240240787,1,14.87862482966654,Célibataire,0
23,Femme,75.74306705029383,3,13.018764415017339,Célibataire,0
20,Femme,74.33497316177755,6,11.22363118892514,Célibataire,1
16,Homme,72.58790200752857,4,10.473758595793564,Marié,0
19,Femme,90.29641467806779,2,15.98398523781403,Divorcé,0
23,Femme,94.50877458469607,0,14.675906059949753,Célibataire,0
20,Homme,99.79489713109105,0,14.05720226973622,Marié,0
19,Femme,91.74484265858592,1,15.270115408744958,Célibataire,0
19,Femme,94.30270862027989,1,14.090631619400467,Marié,0
22,Homme,80.35986933877052,2,13.892589194314754,Célibataire,0
22,Homme,75.74867346604914,5,11.231163323233952,Marié,0
20,Homme,91.80063465934043,0,15.623808439445261,Enfants à charge,0
20,Femme,88.3414460179152,1,15.70271724923944,Célibataire,0
20,Femme,85.85955499472713,3,12.320074384588349,Marié,0
19,Homme,88.09897184506391,1,13.698908645867181,Célibataire,0
24,Homme,87.58548385966564,2,13.912151506292782,Célibataire,0
20,Femme,95.27053487882849,0,17.078131550858615,Célibataire,0
23,Homme,95.35988467853565,1,14.695599983839902,Célibataire,0
24,Homme,89.35376281872277,0,14.05856072685941,Célibataire,0
22,Homme,91.76642298050342,0,15.493104022631321,Célibataire,0
20,Femme,89.1125004193982,2,13.63964633719916,Célibataire,0
21,Femme,81.31064214372304,4,12.799122204456072,Célibataire,0
20,Femme,91.05251739930512,0,13.35634018892764,Marié,0
19,Femme,73.8440394491259,4,13.740935859925482,Enfants à charge,1
21,Femme,93.43113241836707,1,13.716960632445657,Célibataire,0
18,Femme,75.44381648187172,5,11.244819768290549,Célibataire,0
23,Homme,87.28642629435787,0,14.310482908311586,Célibataire,0
20,Femme,78.23876833259072,3,14.298503384245404,Enfants à charge,0
21,Femme,89.42711186459542,1,13.139220998756572,Marié,0
21,Homme,84.72859819257673,3,15.34299386436526,Célibataire,0
20,Femme,72.24195233469334,8,11.243469671306023,Célibataire,1
22,Femme,88.36559704814783,2,14.52193488164542,Célibataire,0
20,Homme,80.37663378533831,2,11.92186138078279,Célibataire,0
22,Homme,92.04917376650695,1,15.428517307014118,Enfants à charge,0
18,Homme,85.01060550987526,4,12.478104204061488,Enfants à charge,1
21,Femme,88.1633678831043,2,15.341166435664057,Célibataire,0
24,Homme,77.3394483598783,3,11.279855224874012,Marié,0
18,Femme,80.28534214858111,4,12.379642827831082,Célibataire,0
19,Femme,81.33089091119132,4,12.094360548665525,Célibataire,0
22,Femme,91.85361984194044,0,14.040520013864072,Enfants à charge,0
21,Femme,98.41901670244391,0,16.754172322274503,Marié,0
21,Homme,78.558625986057,5,12.569252645318182,Célibataire,0
21,Homme,93.61478515726144,2,16.10122797249021,Célibataire,0
22,Femme,67.64258065819439,6,8.416511990520991,Enfants à charge,1
23,Homme,75.44648479126168,4,12.831143421030294,Marié,0
21,Femme,77.3297723505058,5,14.354914757932765,Célibataire,0
20,Femme,74.17993048447423,3,11.325348483494187,Célibataire,1
22,Femme,72.33129288169935,5,12.994842544363873,Célibataire,0
24,Homme,88.30399129710239,0,14.23243742250553,Divorcé,0
20,Femme,83.28745841817711,4,11.57070902516526,Marié,0
19,Femme,88.03524318084088,2,13.749654034719336,Célibataire,0
23,Homme,90.5237814889721,3,15.276771191021092,Marié,0
20,Homme,87.12493594538027,3,12.880563909475509,Marié,0
16,Homme,90.26210540920299,0,14.18897715237396,Célibataire,0
22,Homme,84.44374171006184,4,13.710100688802466,Célibataire,0
19,Femme,75.50405289355405,6,11.378668050771678,Marié,0
20,Homme,93.46251344656636,2,15.453999969471695,Marié,0
21,Femme,80.28710293775099,3,12.930894981420984,Marié,0
21,Homme,77.51522960990059,4,12.55690976103666,Enfants à charge,0
22,Homme,83.57665699356481,3,12.754197363225181,Célibataire,0
20,Homme,77.6975126456279,3,12.536357838874578,Célibataire,0
22,Homme,81.66055694408455,5,11.571710535916749,Divorcé,0
20,Homme,87.75243137250773,2,15.301298328379549,Célibataire,0
22,Homme,87.78673391396902,0,13.783735370278038,Marié,0
22,Femme,77.81735946859496,4,13.251451407838633,Marié,0
19,Homme,81.09835701641005,3,12.581146591478642,Marié,0
23,Homme,93.59466403816195,1,15.291198616481614,Célibataire,0
19,Homme,88.97120094187153,1,13.900715590390028,Marié,0
22,Homme,100.0,0,15.23400456883197,Enfants à charge,0
21,Femme,94.44102538993222,2,13.27139342088453,Marié,0
24,Homme,94.15434454847951,1,14.11782752367947,Célibataire,0
20,Homme,73.89705159635358,4,11.210648886237113,Célibataire,0
20,Homme,91.11088281306738,1,14.92851160078899,Célibataire,0
20,Homme,84.57514558642471,3,14.34665115124697,Célibataire,0
20,Femme,80.592145571694,3,12.293064375957252,Célibataire,0
22,Homme,86.34412272426023,3,12.719657644371862,Divorcé,0
17,Femme,92.56169227689188,1,13.491539055531069,Marié,0
18,Homme,89.00665272803369,3,14.481061527109157,Marié,0
18,Femme,77.97220958926351,5,13.32902595371887,Marié,0
22,Femme,90.93967130874097,1,15.957280964267435,Célibataire,0
24,Homme,79.89929966339228,4,13.144827697656078,Divorcé,0
20,Homme,86.7334649517143,1,14.698563060024744,Célibataire,0
20,Femme,82.57319946018292,4,14.533603698736778,Célibataire,0
21,Femme,83.24906998611499,2,13.669441959334058,Célibataire,0
23,Homme,91.12994380032407,0,15.565621246072782,Enfants à charge,0
19,Femme,76.67845024147282,4,11.630983674368924,Enfants à charge,0
21,Femme,100.0,0,14.887956629145243,Célibataire,0
22,Femme,70.43131144564403,4,10.330847816347028,Enfants à charge,1
22,Homme,80.21865853396115,3,12.673639741559517,Célibataire,0
21,Femme,87.96169511953393,2,14.105039640431393,Célibataire,0
23,Femme,89.67451333148247,1,16.427462854577765,Enfants à charge,0
15,Femme,84.19619423542636,1,13.760706302905023,Enfants à charge,0
22,Homme,84.54087437598766,2,14.709974600423791,Marié,0
19,Homme,88.28440068262093,2,13.657582860816822,Marié,0
17,Femme,83.15144418033856,3,12.811040741285549,Enfants à charge,0
22,Homme,96.14545006347925,0,14.342809872298439,Marié,0
23,Femme,91.71479291385282,2,13.864890924201351,Enfants à charge,0
20,Homme,91.98259480804508,2,15.174370612570515,Marié,0
22,Homme,77.27074621303666,3,12.248172112349632,Divorcé,0
24,Femme,84.36489260475437,2,14.44767251061039,Divorcé,0
23,Homme,82.59627241023438,2,13.420694809880207,Célibataire,0
24,Homme,76.95518899448427,4,11.6408246175349,Enfants à charge,0
22,Homme,87.88131347156613,3,15.980493884521879,Célibataire,0
21,Femme,80.69883393776146,4,12.460921521951171,Célibataire,0
17,Homme,90.24323063880189,3,15.349485565525589,Marié,0
